coord_x,coord_y,garage,rooms,size,address,price,type,farmac_dist,mercado_dist,restaurante_dist
-43.9288573,-19.8915469,1,3,0,"AVENIDA CRISTIANO MACHADO,N. 1837, 14 E 15, SILVEIRA, BELO HORIZONTE",329,Apartamento,0.11,0.04,0.05
-43.96405015,-19.9027163,1,2,0,"AVENIDA BELO HORIZONTE,N. 1000, AMORAS, BETIM",146,Apartamento,0.8,0.09,0.11
-44.1973999,-19.9444105,0,3,65.6,"AVENIDA JOSE INACIO FILHO,N. 1001, SENHORA DAS GRACAS, BETIM",228,Apartamento,19.01,14.49,14.51
-43.96405015,-19.9027163,0,2,0,"RUA VICENTE XAVIER DE REZENDE,N. 15 CS 02, BAIRRO SANTO ANTONIO, BORDA DA MATA, BORDA DA MATA",183,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,2,0,"RUA MINAS GERAIS,N. 146 BAIRRO SANTA LUZIA, BUENÓPOLIS, BUENOPOLIS",76,Casa,0.8,0.09,0.11
-43.3524635,-19.70541705,0,0,0,"RUA JOAQUIM LUCIO,N. S/N POVOADO DE SAO JOSE, BUGRE, BUGRE",54,Terreno,59.15,55.77,55.68
-43.96405015,-19.9027163,0,3,0,"RUA DAS FLORES,N. 284 BAIRRO CORREGO DO OURO, CAMPOS GERAIS, CAMPOS GERAIS",69,Casa,0.8,0.09,0.11
-46.3267528,-18.9933624,0,2,0,"RUA PROFESSORA CHIQUINHA DE OLIVEIRA,N. 930 BAIRRO SANTA CRUZ, CARMO DO PARANAIBA, CARMO DO PARANAIBA",70,Casa,262.14,259.82,259.81
-43.96405015,-19.9027163,0,2,0,"RUA ITAMEMBE,N. 80 CASA 01 BAIRRO CACHOEIRINHA, CLÁUDIO, CLAUDIO",88,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,2,52,"RUA PADRE JOSÉ DELEPOSTE,N. 75 BAIRRO CIDADE JARDIM, CONCEIÇÃO APARECIDA, CONCEICAO DA APARECIDA",43,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,0,0,"LT 02 (ALAMEDA DAS QUARESMEIRAS) BAIRRO GRAN ROYALLE AEROPORTO, CONFINS, CONFINS",130,Terreno,0.8,0.09,0.11
-44.0435441,-19.878727,1,2,0,"ALAMEDA DOS SABIÁS,N. 680, CABRAL, CONTAGEM",233,Apartamento,3.47,2.62,2.69
-44.0386279,-19.9686402,0,0,0,"AVENIDA ALVARENGA PEIXOTO,N. 869, INDUSTRIAL ITAU, CONTAGEM",223,Casa,2.67,1.03,0.92
-44.0393021,-19.8864229,1,0,0,"AVENIDA DAS AMERICAS,N. 105, KENNEDY, CONTAGEM",206,Apartamento,2.55,2.08,2.15
-44.0457851,-19.9689409,1,2,63.25,"VIA ARTERIAL,N. 615, PARQUE DAS MANGUEIRAS, CONTAGEM",125,Apartamento,3.38,0.56,0.59
-44.0457851,-19.9689409,1,2,0,"VIA ARTERIAL,N. 615, PARQUE DAS MANGUEIRAS, CONTAGEM",126,Apartamento,3.38,0.56,0.59
-44.0658656,-19.9437402,1,3,121.84,"RUA CAÇAPAVA,N. 422, RIACHO DAS PEDRAS, CONTAGEM",26,Apartamento,6.47,3.35,3.35
-44.0498259,-19.9712168,1,0,64.23,"RUA SETE,N. 201, SANTA MARIA, CONTAGEM",131,Apartamento,3.75,0.34,0.27
-43.96405015,-19.9027163,0,3,0,"RUA SÃO PAULO,N. 111 BAIRRO TAQUARIL, COROMANDEL, COROMANDEL",112,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,1,2,0,"AVENIDA UM,N. 452 CS 01, POUSADAS DO LAGO, ESMERALDAS, ESMERALDAS",117,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,1,2,0,"RUA CLARISSE LISPECTOR,N. 281 CASA 01 BAIRRO SÃO PEDRO, ESMERALDAS, ESMERALDAS",58,Casa,0.8,0.09,0.11
-44.3142505,-19.8091465,1,2,0,"RUA DOZE,N. 173 BAIRRO DUMAVILLE, ESMERALDAS, ESMERALDAS",99,Casa,32.35,31.32,31.27
-43.96405015,-19.9027163,0,2,0,"RUA MACHADO DE ASSIS,N. 180 BAIRRO SÃO PEDRO (ANTIGA RUA DEZ), ESMERALDAS, ESMERALDAS",189,Casa,0.8,0.09,0.11
-44.1780007,-19.7771619,1,0,0,"RUA MANGABEIRAS,N. 136 BAIRRO FLORESTA ENCANTADA, ESMERALDAS, ESMERALDAS",98,Casa,21.46,18,17.99
-43.96405015,-19.9027163,1,2,0,"RUA MANGABEIRAS,N. 40 CS 03, BAIRRO FLORESTA ENCANTADA, ESMERALDAS, ESMERALDAS",106,Casa,0.8,0.09,0.11
-44.1802289,-19.7786124,1,2,0,"RUA PITANGA VERMELHA,N. 91 CASA 03 BAIRRO FLORESTA ENCANTADA, ESMERALDAS, ESMERALDAS",126,Casa,21.53,18.17,18.15
-43.96405015,-19.9027163,0,0,0,"AVENIDA PREFEITO ANTONIO QUINTINO DA SILVA,N. 478 BAIRRO LAGO AZUL, FAMA, FAMA",392,Comercial,0.8,0.09,0.11
-43.96405015,-19.9027163,0,3,0,"AVENIDA BRASIL,N. 105 BAIRRO VILA RESIDENCIAL FURNAS, FRONTEIRA, FRONTEIRA",277,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,1,4,0,"RUA OITO-A,N. 50 BAIRRO VILA RESIDENCIAL FURNAS, FRONTEIRA, FRONTEIRA",197,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,2,0,"RUA JAIR ARRUDA,N. 275, TIRADENTES, GOVERNADOR VALADARES",131,Casa,0.8,0.09,0.11
-41.9940569,-18.8890074,1,3,0,"RUA NELLY VIEIRA,N. 309, TIRADENTES, GOVERNADOR VALADARES",63,Casa,225.6,222.76,222.63
-46.8012488,-21.297941,0,0,0,"RUA SETE DE SETEMBRO,N. 159, CENTRO, GUARANESIA",257,Comercial,325.23,320.47,320.53
-43.96405015,-19.9027163,0,2,0,"AVENIDA CASTELO BRANCO,N. 111 CS 02, BAIRRO RESPLENDOR, IGARAPÉ, IGARAPE",107,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,1,2,70.65,"RUA JOVELINA CANDIDA DE QUEIROZ,N. 72 CS 01, BAIRRO CANARINHO, IGARAPÉ, IGARAPE",147,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,1,2,0,"RUA OMAR DINIZ,N. 23 BAIRRO PADRE CÍCERO, CENTRO, IPIACU",88,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,0,0,"LT 06 LOTEAMENTO CHÁCARAS ACURUÍ (RUA C CHÁCARAS, DISTRITO DE ACURUÍ), ACURUÍ, ITABIRITO",80,Terreno,0.8,0.09,0.11
-43.96405015,-19.9027163,0,2,0,"RUA WAGNER LEMOS MACHADO,N. 840 CS 01, ACUDE, ITAJUBA",119,Casa,0.8,0.09,0.11
-44.5816494,-20.0897008,1,2,160.33,"RUA JOAQUIM MENDES,N. 143, RESIDENCIAL MORRO DO SOL, ITAUNA",110,Casa,60.68,55.72,55.74
-43.177932,-19.7994496,0,2,0,"RUA DONA CLARA,N. 233, VALE DO SOL, JOAO MONLEVADE",115,Apartamento,76.05,72.37,72.22
-43.8952121,-19.6019705,1,3,0,"RUA THEREZINHA RAMOS,N. 487 BAIRRO JARDIM IMPERIAL, LAGOA SANTA, LAGOA SANTA",273,Casa,24.32,20.76,20.82
-45.3465764,-21.9685305,0,1,0,"RUA PREFEITO HENRIQUE CABRAL,N. 336B, LAMBARÍ, LAMBARI",28,Casa,260.3,254.96,254.89
-43.98869735,-19.9017923,0,3,0,"RUA A,N. s/n, JARDIM CAIÇARAS, LEOPOLDINA, LEOPOLDINA",89,Terreno,2.94,0.02,0.02
-49.0209368,-23.10368025,1,3,0,"AVENIDA NOSSA SENHORA DA LUZ,N. 160, CENTRO, LUZ",133,Casa,623.54,618.81,618.88
-43.96405015,-19.9027163,0,0,0,"AVENIDA LAERTON PAULINELLI,N. S/Nº BAIRRO MONS. PARREIRAS, LUZ, LUZ",182,Terreno,0.8,0.09,0.11
-45.9166168,-21.6819189,0,0,50.15,"RUA ARTHUR XAVIER PEDROSO,N. 283, CENTRO, MACHADO",105,Comercial,273.63,268.63,268.64
-43.96405015,-19.9027163,0,2,0,"AVENIDA A,N. (85) BAIRRO PLANALTO CENTRAL, MALACACHETA, MALACACHETA",98,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,2,0,"RUA TRÊS,N. (237) BAIRRO PLANALTO CENTRAL, MALACACHETA, MALACACHETA",87,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,3,70,"RUA ARISTÓTELES DE LAET,N. 3 (ATUAL N. 5), CENTRO, MENDES PIMENTEL",101,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,1,3,70,"RUA TRAVESSA ASTOLFO SILVA,N. 5 (ATUAL RUA ARISTOTELES DE LAET, N. 3), CENTRO, MENDES PIMENTEL",86,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,0,0,"AVENIDA PAULO BERNARDES,N. 169, BAIRRO JARDIM ELDORADO, MONTE ALEGRE DE MINA, MONTE ALEGRE DE MINAS",637,Prédio,0.8,0.09,0.11
-43.96405015,-19.9027163,0,2,0,"RUA RODRIGO DE CASTRO,N. 220 BAIRRO SÃO FRANCISCO, MURIAÉ, MURIAE",69,Apartamento,0.8,0.09,0.11
-42.3623297,-21.1363584,1,4,0,"RUA MANOEL VILAS BOAS,N. 284 BAIRRO SÃO FRANCSICO, MURIAÉ, MURIAE",429,Casa,210.6,207.07,207.06
-42.3626769,-21.1310212,0,2,0,"RUA PORTUGAL,N. 650 (BAIRRO SÃO CRISTÓVÃO), MURIAÉ, MURIAE",54,Casa,210.2,206.67,206.65
-43.96405015,-19.9027163,1,2,113.31,"RUA EVANDRO SILVEIRA CASTRO,N. 43 BAIRRO JARDIM DOS BANDEIRANTES, OLIVEIRA, OLIVEIRA",76,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,1,2,0,"RUA SETE COPAS,N. 9 ESQU C/ R FLAMBOIANT, BAIRRO ALTA COLINA, PATOS DE MINAS, PATOS DE MINAS",44,Casa,0.8,0.09,0.11
-44.05893335,-19.8904273,0,2,139.26,"RUA UM,N. 317 CASA 02, SAPUCAIA, CONTAGEM",141,Casa,4.14,3.75,3.75
-44.0367076,-19.6072016,1,2,0,"RUA AGENOR TEIXEIRA,N. 425, BAIRRO CAMPINHO, PEDRO LEOPOLDO, PEDRO LEOPOLDO",115,Apartamento,26.29,20.3,20.33
-43.96405015,-19.9027163,0,0,0,"RUA PROFESSOR FILGUEIRAS,N. 97 BAIRRO PALESTINA, PERDOES, PERDOES",216,Casa,0.8,0.09,0.11
-44.8924863,-19.6869498,0,3,0,"AVENIDA GUSTAVO CAPANEMA,N. 89, CENTRO, PITANGUI",325,Apartamento,94.33,92.57,92.6
-43.96405015,-19.9027163,0,0,0,"RUA PROFESSORA PEQUENINA,N. 229 BAIRRO CRISTOS, POMPEU, POMPEU",444,Casa,0.8,0.09,0.11
-45.9212252,-22.2543436,0,2,77.67,"RUA PROFA.LOURDES FARIA DE OLIVEIRA,N. 370 BAIRRO SÃO CARLOS, POUSO ALEGRE, POUSO ALEGRE",44,Casa,320.74,315.4,315.36
-43.96405015,-19.9027163,0,3,0,"RUA SACRAMENTO,N. 447 BAIRRO CRUZEIRO DO SUL, PRATA, PRATA",89,Casa,0.8,0.09,0.11
-43.997685,-19.7969237,1,1,0,"RUA DO ROSARIO,N. 201, TONY (JUSTINOPOLIS), RIBEIRAO DAS NEVES",97,Apartamento,5.39,0.2,0.3
-43.96405015,-19.9027163,0,3,294.1,"PRAÇA SANTA RITA,N. 99 (atual 111), CENTRO, SANTA RITA DO SAPUCAI",615,Apartamento,0.8,0.09,0.11
-43.96405015,-19.9027163,0,0,0,"PRAÇA SANTA RITA (LT 14),N. (111) FUNDOS DO PREDIO DE NÚMERO 99, CENTRO, SANTA RITA DO SAPUCAI",688,Terreno,0.8,0.09,0.11
-50.121853,-18.8398551,2,4,0,"AVENIDA ACRE,N. 837, CENTRO, SANTA VITORIA",320,Casa,651.54,648.64,648.66
-43.96405015,-19.9027163,0,0,0,"RUA H (RUA CEDRO),N. 13 BAIRRO CHÁCARAS DO VALE, SANTANA DO PARAÍSO, SANTANA DO PARAISO",162,Terreno,0.8,0.09,0.11
-43.96405015,-19.9027163,0,3,0,"RUA MARIA ALTAMIRA BARBOSA DO NASCIMENTO,N. 40, CENTRO, SAO JOAO EVANGELISTA",129,Casa,0.8,0.09,0.11
-44.2800443,-20.059581,1,3,0,"RUA OURO,N. 327, SÃO JOAQUIM DE BICAS, SAO JOAQUIM DE BICAS",146,Apartamento,29.3,24.53,24.55
-43.96405015,-19.9027163,1,3,0,"RUA QUATRO,N. 215 BAIRRO GUARANI, SÃO JOAQUIM DE BICAS, SAO JOAQUIM DE BICAS",100,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,3,0,"RUA MONTE MORIÁ,N. 76 BAIRRO BOA ESPERANÇA, SOBRÁLIA, SOBRALIA",74,Casa,0.8,0.09,0.11
-42.6217562,-19.5428544,0,2,82.25,"AVENIDA QUINZE,N. 76, SANTA MARIA, TIMOTEO",142,Apartamento,137.88,134.49,134.4
-43.96405015,-19.9027163,0,0,0,"AVENIDA NHA CHICA,N. 747 BAIRRO JARDIM ALVORADA, TRES CORACOES, TRES CORACOES",118,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,0,0,"RUA DAS PALMEIRAS,N. 659 BAIRRO JD.DAS ALTEROSAS, TRES CORACOES, TRES CORACOES",121,Casa,0.8,0.09,0.11
-48.7051286,-18.5983586,0,2,0,"RUA QUINTINO BOCAIUVA,N. 30, ANDORINHAS, TUPACIGUARA",146,Casa,513.1,511.16,511.19
-43.96405015,-19.9027163,0,0,0,"RUA DEZESSETE (RUA FRANCISCO BASILIO DA SILVA),N. 14 BAIRRO JARDIM EUROPA, TUPACIGUARA, TUPACIGUARA",78,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,0,0,"RUA WALTER PRUDENTE,N. 48 BAIRRO JARDIM ESPLANADA, TUPACIGUARA, TUPACIGUARA",57,Casa,0.8,0.09,0.11
-48.6977436,-18.5955992,0,0,0,"LOTE 06 LUIZ GOMES DE CAMPOS, TUPACIGUARA, TUPACIGUARA",82,Terreno,512.45,510.52,510.55
-42.7120341,-17.2886501,0,3,0,"RUA IMBIRUÇU,N. 499 BAIRRO NOVA TURMALINA, TURMALINA, TURMALINA",87,Casa,307.27,305.39,305.45
-48.2970158,-18.8985795,2,3,0,"RUA SATURNO,N. 110, JARDIM BRASILIA, UBERLANDIA",297,Casa,462.62,460.32,460.34
-48.3191112,-18.9584522,1,2,121.73,"ALAMEDA JARDIM HOLANDA,N. 550 CASA 06, JARDIM HOLANDA, UBERLANDIA",137,Casa,463.25,460.82,460.84
-43.96405015,-19.9027163,0,0,0,"RUA VINTE,N. 308 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",63,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,0,0,"LUGAR CANA DE JANEIRO (RUA LUIS EDUARDO MAGALHAES),N. S/N (BAIRRO JARDIM PARAISO) (MG 424), VESPASIANO, VESPASIANO",4,Terreno,0.8,0.09,0.11
-43.96405015,-19.9027163,0,2,0,"AVENIDA CARLYLE GUIMARÃES CARDOSO,N. 277-B BAIRRO SANTO ANTÔNIO, ALMENARA, ALMENARA",49,Casa,0.8,0.09,0.11
-43.954799,-19.8434654,0,0,0,"RUA SÃO MIGUEL,N. 1230, JARDIM ATLANTICO, BELO HORIZONTE",165,Apartamento,1.36,0.15,0.03
-43.9905232,-19.871688,1,2,83.27,"RUA JOSE RIBEIRO FILHO,N. 35, OURO PRETO, BELO HORIZONTE",257,Apartamento,3.23,0.03,0.03
-43.9910332,-19.8778164,1,2,70.13,"RUA JONAS VANUCCI LINS,N. 50, PAQUETA, BELO HORIZONTE",189,Apartamento,3.18,0.08,0.08
-43.9474984,-19.83275555,1,0,0,"RUA OSÓRIO DUQUE ESTRADA,N. 454, PLANALTO, BELO HORIZONTE",175,Apartamento,2,0.14,0.07
-43.981913,-19.8286446,1,3,0,"RUA DOS BOROROS,N. 342, SANTA MONICA, BELO HORIZONTE",200,Casa,1.52,0.14,0.09
-43.9471923,-19.8667136,0,2,141,"RUA QUINTINO BOCAIUVA,N. 20, SANTA ROSA, BELO HORIZONTE",213,Apartamento,1,0.06,0.04
-44.0996444,-19.9327809,1,0,60.02,"RUA TAYLANDIA,N. 195, GRANJA VERDE, BETIM",125,Apartamento,8.87,6.01,6
-44.0996444,-19.9327809,1,1,68.54,"RUA TAYLANDIA,N. 195, GRANJA VERDE, BETIM",128,Apartamento,8.87,6.01,6
-44.1719593,-19.9227493,0,2,199,"RUA TORPEDO,N. 306 CASA 08, ITACOLOMI, BETIM",198,Casa,15.93,12.79,12.81
-45.9630241,-21.4100701,1,2,0,"RUA GUAXUPE,N. 88, RESIDENCIAL OLIVEIRA, ALFENAS",126,Casa,257.72,253.04,253.12
-44.1605722,-19.9525115,0,0,0,"RUA SPORTING,N. 139, JARDIM DAS ALTEROSAS 1A SECAO, BETIM",134,Casa,15.6,10.53,10.55
-44.1862315,-19.95446555,1,0,58.11,"AVENIDA TAPAJOS,N. 2634, RIACHO DE AREIA, BETIM",131,Apartamento,18.2,13.12,13.14
-44.0917779,-19.9303547,1,3,107.79,"RUA CARLOS CHAGAS,N. 54, VILA BOA ESPERANCA, BETIM",97,Apartamento,8,5.72,5.72
-43.96405015,-19.9027163,0,0,0,"RUA CASAL DA VINHA BAIRRO QUINTA DE CALDAS, CALDAS, CALDAS",37,Terreno,0.8,0.09,0.11
-42.5199479,-17.6992117,0,3,0,"RUA SANTA CECÍLIA,N. 696 BAIRRO MARIA LUCIA, CAPELINHA, CAPELINHA",169,Casa,276.51,275.36,275.23
-44.0803005,-19.8948297,1,2,119.62,"RUA SANTO LENHO,N. 705, ALVORADA, CONTAGEM",243,Apartamento,6.22,5.87,5.79
-44.039601,-19.9721895,2,0,118.89,"RUA TIRADENTES,N. 1928, INDUSTRIAL, CONTAGEM",180,Apartamento,2.68,0.68,0.61
-44.0457851,-19.9689409,1,0,66.93,"RUA VIA ARTERIAL,N. 615, PARQUE DAS MANGUEIRAS, CONTAGEM",154,Apartamento,3.38,0.56,0.59
-43.96405015,-19.9027163,0,0,0,"RUA SÃO PAULO,N. 187 (BAIRRO TAQUARIL), COROMANDEL, COROMANDEL",72,Casa,0.8,0.09,0.11
-44.0092629,-19.9069575,0,0,0,"RUA PORTO VELHO,N. S/N ZONA 29, VILA RICA, DIVINOPOLIS",53,Terreno,1.38,0.08,0.07
-43.96405015,-19.9027163,1,2,0,"RUA JEQUITIBA ROSA,N. 87 CS 02, ESMERALDAS, ESMERALDAS",156,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,1,0,0,"RUA MANGABEIRAS,N. 184 CS 02, BAIRRO FLORESTA ENCANTADA, ESMERALDAS, ESMERALDAS",128,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,1,2,0,"RUA SANTA BARBARA,N. 283 CS 02, BAIRRO SANTA CECILIA, ESMERALDAS, ESMERALDAS",151,Casa,0.8,0.09,0.11
-42.8070403,-14.9300655,0,0,0,"RUA SANTO ANTÔNIO, ESPINOSA, ESPINOSA",132,Casa,553.74,550.56,550.62
-43.96405015,-19.9027163,3,4,0,"RUA TRES,N. 700 BAIRRO MEU CHÃO, FRONTEIRA, FRONTEIRA",576,Casa,0.8,0.09,0.11
-41.9754739,-18.885454,1,2,0,"RUA OICILEF GUERRA,N. 161, CASTANHEIRAS, GOVERNADOR VALADARES",89,Casa,227.52,224.67,224.55
-43.96405015,-19.9027163,0,0,0,"RUA NOVE (RUA CEDRO),N. 126 BAIRRO RECANTO VERDE, CENTRO, IBIRITE",295,Casa,0.8,0.09,0.11
-44.2919014,-20.0645664,1,2,64.23,"RUA JOAQUINA LOPES OLIVEIRA,N. 35 BAIRRO INDUSTRIAL, IGARAPÉ, IGARAPE",131,Apartamento,30.66,25.89,25.91
-43.96405015,-19.9027163,0,0,0,"RUA MAURICIO GUIMARAES ESQUINA COM AV BRASIL BAIRRO MADRE LILIANA, IGARAPÉ, IGARAPE",440,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,1,2,0,"RUA SUCUPIRA,N. 84 BAIRRO MONTE VERDE, ITABIRITO, ITABIRITO",124,Apartamento,0.8,0.09,0.11
-44.4402844,-20.1978104,1,3,0,"RUA SÃO PAULO,N. 152 BL. E, BAIRRO SÃO FRANCISCO, ITATIAIUÇU, ITATIAIUCU",90,Apartamento,50.87,46.11,46.17
-43.9851909,-19.8181868,0,0,0,"AVENIDA A,N. S/N, BAIRRO SERAFIM PEIXOTO, JOSÉ RAYDAN, JOSE RAYDAN",21,Terreno,2.71,0.08,0.01
-43.9851909,-19.8181868,0,0,0,"AVENIDA A,N. S/N, BAIRRO SERAFIM PEIXOTO, JOSÉ RAYDAN, JOSE RAYDAN",19,Terreno,2.71,0.08,0.01
-43.900166,-19.6346047,0,0,0,"RUA 5,N. BAIRRO MIRANTE DO FIDALGO, LAGOA SANTA, LAGOA SANTA",281,Terreno,20.69,17.16,17.22
-46.59995165,-20.72456055,0,3,0,"RUA DOS BARIRIS,N. 246 LOTEAMENTO NOVO HORIZONTE, PASSOS, PASSOS",283,Casa,282.4,277.56,277.58
-45.000472,-19.2200358,2,4,0,"RUA JOSE CIPRIANO DE CAMPOS,N. 125, CENTRO, POMPEU",212,Casa,127.5,123.18,123.1
-43.96405015,-19.9027163,1,2,0,"RUA LOURDES SOUZA SANTOS,N. 296 BAIRRO COLINA VERDE, POUSO ALEGRE, POUSO ALEGRE",181,Casa,0.8,0.09,0.11
-43.997685,-19.7969237,1,2,0,"RUA DO ROSARIO,N. 201, TONY (JUSTINOPOLIS), RIBEIRAO DAS NEVES",113,Apartamento,5.39,0.2,0.3
-43.96405015,-19.9027163,0,0,0,"RUA DIRCEU NASCIMENTO GUIMARÃES,N. 187 BAIRRO MORUMBI, SANTA VITÓRIA, SANTA VITORIA",317,Casa,0.8,0.09,0.11
-42.6427938,-19.5792561,1,2,0,"AVENIDA ACESITA,N. 3516, SAO JOSE, TIMOTEO",133,Apartamento,134.86,131.42,131.34
-43.96405015,-19.9027163,0,0,0,"RUA CINCO,N. 213 BAIRRO VILA BELLA, TRES CORACOES, TRES CORACOES",121,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,0,0,"RUA PARANA,N. 141 BAIRRO AMADEU MIGUEL, TRES CORACOES, TRES CORACOES",76,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,1,2,0,"AVENIDA BELO HORIZONTE,N. 3471 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",65,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,0,59.53,"RUA DOUTOR MALLARD,N. 545 BAIRRO JOSÉ EVANGELISTA, VARZEA DA PALMA, VARZEA DA PALMA",89,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,1,2,0,"RUA JOÃO JORGE,N. 501-A, BAIRRO JARDIM ITÁLIA, VARZEA DA PALMA, VARZEA DA PALMA",92,Casa,0.8,0.09,0.11
-44.7345994,-17.6040886,0,2,0,"RUA PADRE ROLIM,N. 270-A BAIRRO JARDIM ITALIA, VARZEA DA PALMA, VARZEA DA PALMA",94,Casa,259.9,253.91,253.91
-44.7160447,-17.6255575,0,0,0,"RUA TRINTA E CINCO,N. 273 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",65,Casa,257.03,251.04,251.04
-44.7195785,-17.6209268,0,2,0,"RUA TRINTA E SEIS,N. 74 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",59,Casa,257.64,251.65,251.65
-44.7138569,-17.62730445,1,2,0,"RUA TRINTA,N. 380 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",60,Casa,256.78,250.79,250.79
-44.71081585,-17.6321285,0,2,0,"RUA VINTE E NOVE,N. 226 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",62,Casa,256.17,250.18,250.18
-44.7108669,-17.63213155,0,2,0,"RUA VINTE E NOVE,N. 238 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",62,Casa,256.17,250.18,250.18
-44.71082735,-17.63191255,0,2,0,"RUA VINTE E SEIS,N. 179 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",60,Casa,256.19,250.21,250.21
-43.96405015,-19.9027163,0,2,61.27,"RUA FILADÉLFIA,N. 20 BAIRRO BETEL, AIMORES, AIMORES",24,Casa,0.8,0.09,0.11
-41.0691027,-19.4948992,3,3,0,"AVENIDA RAUL SOARES,N. 1369, CENTRO, AIMORES",185,Casa,299.42,295.85,295.74
-45.9754676,-21.4214165,0,2,0,"RUA BARROSO,N. 121 BAIRRO RECREIO VALE DO SOL, ALFENAS, ALFENAS",30,Casa,259.51,254.83,254.91
-43.96405015,-19.9027163,0,0,1064.43,"AVENIDA JOSÉ MUNHOZ GAGO CHÁCARA 10 BAIRRO RES.NOVA FAMA, ALFENAS, ALFENAS",36,Terreno,0.8,0.09,0.11
-44.2755866,-19.921258,0,3,0,"RUA UBERABA,N. 331, MARIMBA, BETIM",211,Casa,26.7,23.05,23.08
-43.96405015,-19.9027163,0,0,198,"RUA CLEMENTE CELESTINO DE ALMEIDA,N. S/N, CENTRO, ANGELANDIA",72,Terreno,0.8,0.09,0.11
-43.96405015,-19.9027163,0,2,44.46,"RUA POMPILIO RESENDE,N. 110 BAIRRO BOA VISTA II, ARAXÁ, ARAXA",39,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,2,0,"RUA PROJETADA 23 (RUA FILOMENA ROSA DE OLIVEIRA),N. 115 BAIRRO PALMEIRAS, BAEPENDI, BAEPENDI",36,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,2,60.73,"RUA CANOAS,N. 555 BAIRRO VILA TIRADENTES, BELO HORIZONTE, BELO HORIZONTE",92,Apartamento,0.8,0.09,0.11
-44.0289626,-19.9847928,0,3,58.24,"RUA MARIA ELIZABET PESSOA,N. 200, DIAMANTE, BELO HORIZONTE",68,Apartamento,1.82,0.05,0.05
-43.9728685,-19.9761412,0,0,45.63,"AVENIDA PROFESSOR MARIO WERNECK,N. 2900 LOJA 20, BURITIS, BELO HORIZONTE",186,Loja,3.49,0.01,0.01
-43.96405015,-19.9027163,1,3,91.46,"AV. DOM JOAO VI,N. 456 BL. 02 (ATUAL N.PRÉDIO 760), CINQUENTENARIO, BELO HORIZONTE",139,Apartamento,0.8,0.09,0.11
-44.0289626,-19.9847928,0,3,59.5,"RUA MARIA ELIZABET PESSOA,N. 200 DIAMANTE (BARREIRO), BELO HORIZONTE",101,Apartamento,1.82,0.05,0.05
-43.9894302,-19.9873993,0,2,31.61,"RUA DOUTOR CRISTIANO REZENDE,N. 1893 CASA 09, FLAVIO MARQUES LISBOA (BARREIRO), BELO HORIZONTE",68,Casa,1.73,0.13,0.1
-43.9320726,-19.9087347,0,3,89.95,"RUA SAO MANOEL,N. 22, FLORESTA, BELO HORIZONTE",227,Apartamento,0.84,0.01,0.04
-43.96405015,-19.9027163,1,3,0,"RUA QUATRO (RUA HAVANA),N. 135, HAVAI, BELO HORIZONTE",161,Apartamento,0.8,0.09,0.11
-43.96405015,-19.9027163,0,2,0,"RUA CENTRAL,N. 1251 TORRE 3, JARDIM LEBLON, BELO HORIZONTE",81,Apartamento,0.8,0.09,0.11
