coord_x,coord_y,size,address,type,price,farmac_dist,mercado_dist,restaurante_dist,regiao_id,bairro
-43.9799565,-19.8752672,90,"Rua Desembargador Paulo Mota, Ouro Preto, Belo Horizonte",1,320,0.17,0.08,0.14,8,Ouro Preto
-43.9150754,-19.9216583,75,"JoÃ£o Ribeiro, Santa Efigênia, Belo Horizonte",1,320,0.06,0.02,0.03,3,Santa Efigênia
-44.0116624,-19.8863054,88,"Rua Figueiro, Serrano, Belo Horizonte",3,325,0.06,0.07,0.02,8,Serrano
-43.9785791,-19.9372209,93,"Rua Geraldo Bicalho, Nova Suissa, Belo Horizonte",3,325,0.15,0.16,0.02,7,Nova Suissa
-43.9324714,-19.9039241,80,"Rua JacuÃ­, Floresta, Belo Horizonte",1,325,0.12,0.04,0.06,3,Floresta
-43.9739932,-19.8151396,73,"Rua Ã‰rico Verissimo, Rio Branco, Belo Horizonte",1,250,0.11,0.06,0.01,9,Rio Branco
-43.9104122,-19.8877305,76,"Rua Centralina, Santa Inês, Belo Horizonte",1,340,0.11,0.09,0.01,3,Santa Inês
-43.9112779,-19.8961832,65,"Rua D, Horto Florestal, Belo Horizonte",3,240,0.06,0.06,0.06,3,Horto Florestal
-43.9189826,-19.8738062,65,"Rua DoresÃ³polis, Fernão Dias, Belo Horizonte",1,320,0.02,0.07,0.04,4,Fernão Dias
-43.9979335,-19.8905729,83,"Rua Desembargador JosÃ© Burnier, Castelo, Belo Horizonte",3,340,0.02,0.11,0.02,8,Castelo
-43.9605635,-19.9389849,100,"Rua Eduardo Prado, Gutierrez, Belo Horizonte",1,350,0.14,0.15,0.1,7,Gutierrez
-43.9815426,-19.9597338,70,"Rua JÃºlio de Castilho, Cinqüentenário, Belo Horizonte",3,320,0.26,0.05,0.02,7,Cinqüentenário
-43.973494,-19.9106033,85,"Rua Perdizes, Caiçara-Adelaide, Belo Horizonte",3,330,0.07,0.07,0.05,5,Caiçara-Adelaide
-43.9189826,-19.8738062,65,"Rua DoresÃ³polis, Fernão Dias, Belo Horizonte",1,290,0.02,0.07,0.04,4,Fernão Dias
-43.97375795,-19.941473,65,"Rua Indiana, Jardim América, Belo Horizonte",1,248,0.15,0.04,0.03,7,Jardim América
-43.9276102,-19.9157901,66,"Avenida do Contorno, Floresta, Belo Horizonte",3,280,0.02,0.03,0.02,2,Floresta
-43.9119695,-19.8882478,70,"Rua ConceiÃ§Ã£o do ParÃ¡, Santa Inês, Belo Horizonte",1,300,0.24,0.2,0.15,3,Santa Inês
-43.9722872,-19.8370842,65,"Avenida Deputado Anuar Menhen, Santa Amélia, Belo Horizonte",1,199,0.03,0.13,0.13,8,Santa Amélia
-43.94343375,-19.9433994,90,,1,320,0.08,0.08,0.06,2,Santo Antônio
-43.9746577,-19.9621485,100,"Rua Camargo Guarnieri, Havaí, Belo Horizonte",1,280,0.17,0.03,0.02,7,Havaí
-43.9734835,-19.933064,75,"R Junquilhos, Nova Suissa, Belo Horizonte",1,240,0.02,0.07,0.02,7,Nova Suissa
-43.9751979,-19.8137433,68,"Rua Corretor Juventino de Jesus, Candelária, Belo Horizonte",1,277,0.08,0.16,0.15,9,Candelária
-43.9898512,-19.9610342,77,"Rua das Canoas, Estrela do Oriente, Belo Horizonte",1,340,0.02,0.02,0.02,7,Estrela do Oriente
-44.0030425,-19.9848854,70,"Rua AmÃ­lcar Cabral, Milionários, Belo Horizonte",1,335,0.1,0.08,0.08,1,Milionários
-43.9540005,-19.8254828,71,"Rua Francisco Augusto Rocha, Planalto, Belo Horizonte",3,344,0.26,0.01,0.01,6,Planalto
-43.9696386,-19.9766938,70,"Rua Doadora Eliane Stancioli, Buritis, Belo Horizonte",1,290,0.11,0.06,0.02,7,Buritis
-43.9848982,-19.8407993,70,"Rua Dona Cidinha Stussi, Santa Amélia, Belo Horizonte",1,350,0.12,0.11,0.11,8,Santa Amélia
-43.9575239,-19.9327286,99,"Rua AndrÃ© Cavalcanti, Gutierrez, Belo Horizonte",1,350,0.03,0.03,0.02,7,Gutierrez
-43.9660736,-19.9733441,65,"Rua Henrique Furtado Portugal, Buritis, Belo Horizonte",1,270,0.1,0.02,0.02,7,Buritis
-43.9903673,-19.9385553,90,"Rua Vereador JÃºlio Ferreira, Nova Gameleira, Belo Horizonte",3,350,0.06,0.07,0.07,7,Nova Gameleira
-43.9506207,-19.9506077,65,,1,340,0.31,0.13,0.12,2,Vila Paris
-43.9771895,-19.9441717,80,"Rua Beta, Jardim América, Belo Horizonte",1,260,0.06,0.16,0.15,7,Jardim América
-43.9156224,-19.9409063,100,"Rua Capelinha, Serra, Belo Horizonte",1,350,0.25,0.09,0.02,2,Serra
-43.9136141,-19.9306788,80,"Rua NÃ­sio Batista de Oliveira, Novo São Lucas, Belo Horizonte",3,322,0.24,0.16,0.1,2,Novo São Lucas
-43.9322472,-19.8822234,86,"Rua Dezoito de Julho, Ipiranga, Belo Horizonte",1,350,0.07,0.02,0.05,4,Ipiranga
-43.9149622,-19.8510142,75,"Rua JosÃ© Toledo de Oliveira, São Gabriel, Belo Horizonte",1,250,0.23,0.11,0.1,4,São Gabriel
-43.9132259,-19.9212706,100,"Rua Frutal, Santa Efigênia, Belo Horizonte",1,340,0.09,0.01,0.01,3,Santa Efigênia
-43.9457777,-19.8715175,69,"Rua Meira de Vasconcelos, Maria Virgínia, Belo Horizonte",1,230,0.06,0.06,0.04,4,Maria Virgínia
-43.9150754,-19.9216583,70,"Rua JoÃ£o Ribeiro, Santa Efigênia, Belo Horizonte",3,330,0.06,0.02,0.03,3,Santa Efigênia
-43.9891458,-19.957074,65,"Rua BoqueirÃ£o, Betânia, Belo Horizonte",3,317,0.11,0.06,0.06,7,Betânia
-43.9796199,-19.9671137,71,"Rua Dona Luci, Parque São José, Belo Horizonte",1,340,0.12,0.02,0.02,7,Parque São José
-43.9742812,-19.9569741,73,"Rua JosÃ© Cambraia do Nascimento, Havaí, Belo Horizonte",3,280,0.08,0.07,0.06,7,Havaí
-43.9806337,-19.9361991,87,"Rua Monte Simplon, Salgado Filho, Belo Horizonte",3,350,0.05,0.18,0.12,7,Salgado Filho
-43.9806859,-19.8242425,80,"Rua ClÃ©lia, Rio Branco, Belo Horizonte",1,280,0.11,0.1,0.09,9,Rio Branco
-43.974695,-19.8112913,75,"Rua Elza Couto Pereira, Candelária, Belo Horizonte",1,275,0.27,0.13,0.09,9,Candelária
-43.9639454,-19.8320783,85,"Avenida Martinica, Santa Branca, Belo Horizonte",1,250,0.15,0.19,0.07,8,Santa Branca
-43.9815426,-19.9597338,81,"Rua JÃºlio de Castilho, Cinqüentenário, Belo Horizonte",1,327,0.26,0.05,0.02,7,Cinqüentenário
-43.9447308,-19.9480815,85,"Rua Professor AnÃ­bal Mattos, Santo Antônio, Belo Horizonte",3,340,0.19,0.01,0.06,2,Santo Antônio
-43.9653881,-19.9623529,66,"Rua Paulo Piedade Campos, Estoril, Belo Horizonte",3,265,0.05,0.1,0.12,7,Estoril
-43.9292152,-19.8883766,90,"Avenida Cristiano Machado, Cidade Nova, Belo Horizonte",3,275,0.03,0.1,0.09,4,Cidade Nova
-43.9686264,-19.9533615,70,"Rua Professor Arthur Velloso, Jardim América, Belo Horizonte",1,280,0.07,0.07,0.03,7,Jardim América
-43.913358,-19.9312633,98,"Rua Veraldo Lambertucci, Novo São Lucas, Belo Horizonte",1,320,0.3,0.14,0.05,2,Novo São Lucas
-43.9961726,-19.88819,85,"Rua Desembargador JosÃ© Satyro, Castelo, Belo Horizonte",3,350,0.06,0.06,0.06,8,Castelo
-43.969118,-19.9664166,100,"Rua Paulo Diniz Carneiro, Buritis, Belo Horizonte",3,350,0.11,0.07,0.07,7,Buritis
-43.937702,-19.8722926,76,"Rua Pastor Achilles Barbosa, Palmares, Belo Horizonte",3,285,0.11,0.29,0.22,4,Palmares
-43.9191427,-19.8729313,70,"Rua CirÃ¡ de Souza, Fernão Dias, Belo Horizonte",1,350,0.1,0.12,0.09,4,Fernão Dias
-43.9853449,-19.9210503,100,"Avenida dos Esportes, Marmiteiros, Belo Horizonte",1,330,0.04,0.03,0.01,5,Marmiteiros
-43.9131488,-19.9244469,85,"Maestro Dele de Andrade, Santa Efigênia, Belo Horizonte",1,340,0.03,0.02,0.02,3,Santa Efigênia
-43.9683822,-19.9800494,84,"Rua Alessandra Salin Cadar, Buritis, Belo Horizonte",3,350,0.1,0.27,0.28,7,Buritis
-43.9803843,-19.8178611,73,"Rua SebastiÃ£o Patrus de Souza, Rio Branco, Belo Horizonte",3,300,0.09,0.16,0.12,9,Rio Branco
-43.983405,-19.8044233,133,"Rua Alberto de Freitas Ramos, Piratininga, Belo Horizonte",1,315,0.09,0.05,0.04,9,Piratininga
-43.9183408,-19.9417517,85,"Rua Oriente, Serra, Belo Horizonte",3,350,0.09,0.06,0.09,2,Serra
-43.9345244,-19.8813676,65,"Rua Joaquim Francisco da Silveira, Ipiranga, Belo Horizonte",1,339,0.07,0.06,0.07,4,Ipiranga
-43.9399758,-19.9551479,123,"Rua NicarÃ¡gua, Sion, Belo Horizonte",3,350,0.19,0.09,0.09,2,Sion
-43.9208162,-19.8976668,109,"Rua SÃ£o Joaquim, Sagrada Família, Belo Horizonte",1,320,0.11,0.09,0.06,3,Sagrada Família
-43.9250203,-19.8854075,88,"Rua Professor Lincoln Continentino, Cidade Nova, Belo Horizonte",3,350,0.12,0.1,0.1,4,Cidade Nova
-43.9322472,-19.8822234,76,"Rua Dezoito de Julho, Ipiranga, Belo Horizonte",1,350,0.07,0.02,0.05,4,Ipiranga
-43.9567912,-19.8843925,70,"Rua Frei Cipriano, Nova Cachoeirinha, Belo Horizonte",1,275,0.12,0.03,0.02,5,Nova Cachoeirinha
-43.9470982,-19.914575,100,"Rua PeÃ§anha, Carlos Prates, Belo Horizonte",3,220,0.12,0.12,0.06,5,Carlos Prates
-43.9368518,-19.842502,70,"Rua Paulo do Couto e Silva, Heliópolis, Belo Horizonte",3,320,0.07,0.18,0.09,6,Heliópolis
-43.9023584,-19.8953452,90,"Rua Ernesto Austin, Boa Vista, Belo Horizonte",1,330,0.03,0.02,0.02,3,Boa Vista
-43.9206712,-19.9305528,80,"Rua Dante, São Lucas, Belo Horizonte",3,320,0.04,0.04,0.02,2,São Lucas
-43.9783482,-19.9812272,76,"Avenida Senador JosÃ© Augusto, Buritis, Belo Horizonte",3,330,0.5,0.36,0.09,7,Buritis
-43.9815426,-19.9597338,72,"Rua JÃºlio de Castilho, Cinqüentenário, Belo Horizonte",1,330,0.26,0.05,0.02,7,Cinqüentenário
-43.9789391,-19.8283496,81,"Rua dos Xerentes, Santa Mônica, Belo Horizonte",3,270,0.14,0.06,0.06,9,Santa Mônica
-44.0189999,-19.9363405,72,"Rua Lesandro Resende Franco, Camargos, Belo Horizonte",3,287,0.12,0.12,0.12,7,Camargos
-43.9195554,-19.8837143,90,"Rua OtÃ¡vio Otoni, União, Belo Horizonte",3,348,0.04,0.07,0.05,4,União
-43.9311366,-19.9117891,80,"R Pouso Alegre, Floresta, Belo Horizonte",3,250,0.05,0.02,0.02,3,Floresta
-43.9268406,-19.9151236,117,"Rua Bueno BrandÃ£o, Floresta, Belo Horizonte",1,350,0.12,0.07,0.03,3,Floresta
-44.0083031,-19.8706712,74,"Rua Julita Nogueira Soares, Santa Terezinha, Belo Horizonte",1,190,0.11,0.07,0.02,8,Santa Terezinha
-43.9648891,-19.9266021,82,"Rua Turfa, Prado, Belo Horizonte",1,330,0.05,0.04,0.02,7,Prado
-43.9694287,-19.8288081,125,"Rua Geralda Cirino Flor de Maio, Santa Mônica, Belo Horizonte",1,350,0.07,0.07,0.02,8,Santa Mônica
-43.9840801,-19.9479759,66,"Rua Campo Formoso, Salgado Filho, Belo Horizonte",3,348,0.08,0.01,0.04,7,Salgado Filho
-43.9276102,-19.9157901,67,"Avenida do Contorno, Floresta, Belo Horizonte",3,270,0.02,0.03,0.02,2,Floresta
-43.9378829,-19.85164,78,"Rua Edson TomÃ¡s Santos, São Bernardo, Belo Horizonte",3,290,0.36,0.06,0.04,6,São Bernardo
-43.9259668,-19.9141905,77,"Rua Matias Barbosa, Floresta, Belo Horizonte",3,340,0.06,0.11,0.05,3,Floresta
-43.9131488,-19.9244469,72,"Rua Maestro DelÃª Andrade, Santa Efigênia, Belo Horizonte",3,310,0.03,0.02,0.02,3,Santa Efigênia
-44.009824,-19.9200088,68,"Rua PatrÃ­cio Barbosa, Conjunto Califórnia II, Belo Horizonte",3,170,0.14,0.14,0.02,5,Conjunto Califórnia II
-43.9713798,-19.9728735,68,"Rua Tereza Mota Valadares, Buritis, Belo Horizonte",3,320,0.31,0.17,0.14,7,Buritis
-43.9783482,-19.9812272,67,"Avenida Senador JosÃ© Augusto, Buritis, Belo Horizonte",3,340,0.5,0.36,0.09,7,Buritis
-43.9943384,-19.8895012,75,"Rua Elson Nunes de Souza, Castelo, Belo Horizonte",3,305,0.08,0.07,0.08,8,Castelo
-43.9248205,-19.8920948,83,"Rua Luther King, Cidade Nova, Belo Horizonte",3,290,0.07,0.06,0.06,4,Cidade Nova
-43.9786974,-19.8047652,70,"Rua JosÃ© Flora, Letícia, Belo Horizonte",1,299,0.04,0.09,0.04,9,Letícia
-43.9757014,-19.9381379,70,"Rua CambuÃ¡, Nova Suissa, Belo Horizonte",3,350,0.07,0.06,0.02,7,Nova Suissa
-44.0183006,-19.9380848,70,"Rua Deputado Joaquim Mariano, Camargos, Belo Horizonte",3,205,0.02,0.08,0.08,7,Camargos
-43.9263383,-19.908141,70,"Rua Caldeira Brant, Sagrada Família, Belo Horizonte",1,350,0.1,0.18,0.06,3,Sagrada Família
-43.9078344,-19.8938117,78,"Rua Joaquim ManhÃ£es, Boa Vista, Belo Horizonte",1,280,0.09,0.06,0.09,3,Boa Vista
-43.9589731,-19.8235771,75,"Rua JosÃ© Sanguinete, São João Batista, Belo Horizonte",1,195,0.05,0.05,0.03,9,São João Batista
-43.9991987,-19.8670543,78,"Avenida HerÃ¡clito MourÃ£o de Miranda, Santa Terezinha, Belo Horizonte",1,340,0.34,0.11,0.02,8,Santa Terezinha
-43.917445,-19.9009377,70,"Rua SÃ£o Mateus, Sagrada Família, Belo Horizonte",1,269,0.04,0.03,0.03,3,Sagrada Família
-43.9749448,-19.9386809,90,"Rua Gama Cerqueira, Nova Suissa, Belo Horizonte",3,320,0.07,0.02,0.05,7,Nova Suissa
-44.0015246,-19.8884721,90,"Rua Cantor Luiz Gonzaga, Castelo, Belo Horizonte",1,330,0.04,0.04,0.04,8,Castelo
-43.9903321,-19.8747045,80,"Rua Manoel Elias de Aguiar, Ouro Preto, Belo Horizonte",1,350,0.09,0.02,0.02,8,Ouro Preto
-43.9119384,-19.9248509,67,"Rua Lignito, Santa Efigênia, Belo Horizonte",1,270,0.06,0.06,0.02,3,Santa Efigênia
-43.9679917,-19.9162382,70,"Rua Frederico Bracher JÃºnior, Carlos Prates, Belo Horizonte",1,280,0.07,0.04,0.03,5,Carlos Prates
-43.961926,-19.9386477,100,"Rua Oscar Trompowsky, Gutierrez, Belo Horizonte",3,340,0.1,0.1,0.07,7,Gutierrez
-43.9124724,-19.919342,74,"Rua Niquelina, Santa Efigênia, Belo Horizonte",3,315,0.02,0.05,0.05,3,Santa Efigênia
-43.996849,-19.8967602,0,"Rua Raimunda SimÃµes da Silva, Manacás, Belo Horizonte",1,301,0.19,0.17,0.14,8,Manacás
-43.9177932,-19.9339042,110,"CabrÃ¡lia, São Lucas, Belo Horizonte",1,345,0.07,0.02,0.02,2,São Lucas
-43.9251217,-19.9013429,74,"Rua Oswaldo Ferraz, Sagrada Família, Belo Horizonte",3,317,0.11,0.04,0.05,3,Sagrada Família
-43.9192665,-19.8745958,80,"Avenida Joaquim JosÃ© Diniz, Dom Joaquim, Belo Horizonte",3,295,0.08,0.05,0.07,4,Dom Joaquim
-44.0015246,-19.8884721,86,"Rua Cantor Luiz Gonzaga, Castelo, Belo Horizonte",1,320,0.04,0.04,0.04,8,Castelo
-43.963336,-19.8895866,68,"Rua Argemiro Rodrigues da Silva, Aparecida Sétima Seção, Belo Horizonte",1,318,0.13,0.05,0.09,5,Aparecida Sétima Seção
-43.9802287,-19.9342803,100,"Rua Zurick, Nova Suissa, Belo Horizonte",1,280,0.14,0.18,0.04,7,Nova Suissa
-43.9176732,-19.91499785,85,,1,350,0.18,0.14,0.04,3,Santa Tereza
-43.9183089,-19.9007239,70,"Rua JoÃ£o de Paula, Sagrada Família, Belo Horizonte",3,260,0.1,0.08,0.08,3,Sagrada Família
-43.9797583,-19.8116762,75,"Rua Tenente Ricardo GuimarÃ£es, Rio Branco, Belo Horizonte",1,210,0.08,0.04,0.13,9,Rio Branco
-43.9861209,-19.9567628,68,"Avenida Dom JoÃ£o VI, Betânia, Belo Horizonte",1,245,0.08,0.02,0.04,7,Betânia
-43.9490132,-19.9520738,85,"Rua Visconde do Rio das Velhas, Vila Paris, Belo Horizonte",1,345,0.25,0.08,0.08,2,Vila Paris
-43.968415,-19.9424509,85,"Rua Industrial JosÃ© Costa, Nova Granada, Belo Horizonte",1,349,0.06,0.09,0.06,7,Nova Granada
-43.9136141,-19.9306788,135,"Rua NÃ­sio Batista de Oliveira, Novo São Lucas, Belo Horizonte",3,330,0.24,0.16,0.1,2,Novo São Lucas
-43.9750523,-19.9095832,66,"Rua Francisco da Veiga, Caiçara-Adelaide, Belo Horizonte",1,250,0.06,0.06,0.02,5,Caiçara-Adelaide
-43.9861209,-19.9567628,65,"Avenida Dom JoÃ£o VI, Betânia, Belo Horizonte",3,180,0.08,0.02,0.04,7,Betânia
-43.9725805,-19.9474644,90,"Rua Santos, Jardim América, Belo Horizonte",3,350,0.11,0.08,0.04,7,Jardim América
-43.9104122,-19.8877305,67,"Rua Centralina, Santa Inês, Belo Horizonte",3,340,0.11,0.09,0.01,3,Santa Inês
-43.997535,-19.8927856,75,"Rua Maria de Souza Alves, Manacás, Belo Horizonte",1,260,0.02,0.06,0.06,8,Manacás
-43.9726868,-19.9387847,75,"Rua JacarepaguÃ¡, Barão Homem de Melo I, Belo Horizonte",3,310,0.06,0.06,0.02,7,Barão Homem de Melo I
-43.9690355,-19.969514,80,"Rua Ernani Agricola, Buritis, Belo Horizonte",3,320,0.2,0.15,0.19,7,Buritis
-43.9400399,-19.8945875,75,"Rua Taquari, Renascença, Belo Horizonte",3,290,0.1,0.02,0.2,4,Renascença
-43.922938,-19.90199165,69,,1,290,0.07,0.07,0.07,3,Sagrada Família
-43.9481222,-19.9520334,105,"Avenida Artur Bernardes, Vila Paris, Belo Horizonte",3,320,0.22,0.12,0.02,2,Vila Paris
-43.9408647,-19.9069986,70,"Rua Itabira, Colégio Batista, Belo Horizonte",3,340,0.21,0.04,0.08,4,Colégio Batista
-44.0032701,-19.9844033,66,"Rua Dona Luiza, Milionários, Belo Horizonte",1,260,0.09,0.08,0.13,1,Milionários
-43.9294336,-19.8968826,88,"Rua SÃ£o Roque, Graça, Belo Horizonte",3,350,0.26,0.09,0.09,4,Graça
-43.9441537,-19.9504586,90,"Rua Luiza Carvalho Torres, Santo Antônio, Belo Horizonte",1,230,0.08,0.12,0.09,2,Santo Antônio
-43.9890115,-19.873006,75,"Rua Sena Madureira, Ouro Preto, Belo Horizonte",1,350,0.09,0.08,0.03,8,Ouro Preto
-43.9399758,-19.9551479,118,"Rua NicarÃ¡gua, Sion, Belo Horizonte",1,350,0.19,0.09,0.09,2,Sion
-43.9341609,-19.8940156,98,"Rua SÃ£o Bartolomeu, Nova Floresta, Belo Horizonte",1,330,0.07,0.06,0.06,4,Nova Floresta
-43.9783482,-19.9812272,65,"Avenida Senador JosÃ© Augusto, Buritis, Belo Horizonte",1,330,0.5,0.36,0.09,7,Buritis
-43.9724303,-19.8436531,95,"Rua das CanÃ¡rias, Santa Amélia, Belo Horizonte",1,320,0.07,0.03,0.03,8,Santa Amélia
-43.9132498,-19.9256351,70,"Rua AnÃ­bal BenÃ©volo, Santa Efigênia, Belo Horizonte",3,330,0.1,0.1,0.04,3,Santa Efigênia
-43.9969018,-19.8884087,95,"Rua Romualdo Lopes CanÃ§ado, Castelo, Belo Horizonte",1,299,0.04,0.09,0.04,8,Castelo
-43.9149622,-19.8510142,106,"Rua JosÃ© Toledo de Oliveira, São Gabriel, Belo Horizonte",3,319,0.23,0.11,0.1,4,São Gabriel
-43.9385322,-19.9002681,90,"Rua ItararÃ©, Concórdia, Belo Horizonte",1,350,0.1,0.1,0.03,4,Concórdia
-43.929026,-19.8991257,68,"Rua JuruÃ¡, Graça, Belo Horizonte",3,340,0.02,0.02,0.07,4,Graça
-43.9198393,-19.9046013,69,"Rua Horizontal, Sagrada Família, Belo Horizonte",3,320,0.12,0.08,0.07,3,Sagrada Família
-43.9751979,-19.8137433,70,"Rua Corretor Juventino de Jesus, Candelária, Belo Horizonte",1,270,0.08,0.16,0.15,9,Candelária
-43.9653881,-19.9623529,70,"Rua Paulo Piedade Campos, Estoril, Belo Horizonte",3,265,0.05,0.1,0.12,7,Estoril
-43.9639368,-19.9440436,70,"Rua Dantas, São Jorge I, Belo Horizonte",3,270,0.1,0.09,0.05,7,São Jorge I
-43.9958973,-19.8983756,119,"Rua Leopoldo Campos Nunes, Manacás, Belo Horizonte",1,325,0.24,0.04,0.24,8,Manacás
-43.9263305,-19.9122959,75,"Rua Pouso Alegre, Floresta, Belo Horizonte",1,230,0.11,0.08,0.01,3,Floresta
-43.96703555,-19.9032133,75,,1,260,0.14,0.12,0.09,5,Caiçaras
-43.9131488,-19.9244469,70,"Rua Maestro DelÃª Andrade, Santa Efigênia, Belo Horizonte",1,264,0.03,0.02,0.02,3,Santa Efigênia
-43.9061113,-19.924877,75,"Rua Malaquito, Paraíso, Belo Horizonte",1,300,0.08,0.12,0.08,3,Paraíso
-43.9442219,-19.8593431,80,"Rua Paulino Vaz de Melo, Dona Clara, Belo Horizonte",1,350,0.06,0.07,0.12,8,Dona Clara
-43.9195675,-19.8893209,70,"Rua JoÃ£o das Chagas, Cidade Nova, Belo Horizonte",3,340,0.2,0.09,0.09,4,Cidade Nova
-43.9387805,-19.9447417,95,"Rua ViÃ§osa, Santo Antônio, Belo Horizonte",1,300,0.05,0.04,0.03,2,Santo Antônio
-43.9208676,-19.8869567,93,"Rua Doutor Benjamim Moss, Cidade Nova, Belo Horizonte",1,330,0.07,0.17,0.05,4,Cidade Nova
-43.9760686,-19.9307718,102,"Rua Desembargador Barcelos, Nova Suissa, Belo Horizonte",3,340,0.02,0.04,0.04,7,Nova Suissa
-43.9202765,-19.9361942,90,"Rua Sen Pompeo, Serra, Belo Horizonte",3,297,0.13,0.05,0.08,2,Serra
-43.9508407,-19.8216199,70,"Rua dos Pessegueiros, Vila Clóris, Belo Horizonte",1,270,0.16,0.09,0.09,6,Vila Clóris
-43.9690355,-19.969514,75,"Rua Ernani Agricola, Buritis, Belo Horizonte",1,329,0.2,0.15,0.19,7,Buritis
-43.9176732,-19.91499785,80,,3,328,0.18,0.14,0.04,3,Santa Tereza
-43.9714334,-19.929832,95,"Rua Contendas, Prado, Belo Horizonte",3,350,0.17,0.08,0.04,7,Prado
-43.9868169,-19.9144511,78,"Rua ParÃ¡ de Minas, Padre Eustáquio, Belo Horizonte",3,259,0.02,0.05,0.03,5,Padre Eustáquio
-43.9176222,-19.9425651,75,"Rua CaraÃ§a, Serra, Belo Horizonte",3,320,0.11,0.08,0.06,2,Serra
-43.9524359,-19.8713606,75,"Rua Beira-Alta, São Francisco, Belo Horizonte",1,300,0.22,0.05,0.1,8,São Francisco
-43.9644685,-19.975857,70,"Rua JosÃ© HemetÃ©rio Andrade, Buritis, Belo Horizonte",3,330,0.09,0.13,0.15,7,Buritis
-43.8983799,-19.9056813,70,"Avenida Belem, Esplanada, Belo Horizonte",1,330,0.15,0.08,0.06,3,Esplanada
-43.917445,-19.9009377,70,"Rua SÃ£o Mateus, Sagrada Família, Belo Horizonte",3,270,0.04,0.03,0.03,3,Sagrada Família
-43.9542947,-19.944154,85,"Rua AnÃ­bal Gontijo, Luxemburgo, Belo Horizonte",3,300,0.1,0.21,0.12,2,Luxemburgo
-43.9321424,-19.8510664,87,"Rua Ezio MÃ¡rio Terenzi, Minaslândia, Belo Horizonte",3,340,0.19,0.13,0.09,6,Minaslândia
-43.9725805,-19.9474644,80,"Rua Santos, Jardim América, Belo Horizonte",3,280,0.11,0.08,0.04,7,Jardim América
-43.9394538,-19.8292586,70,"Rua Alga Vermelha, Jardim Guanabara, Belo Horizonte",1,326,0.22,0.17,0.09,6,Jardim Guanabara
-43.9815426,-19.9597338,75,"Rua JÃºlio de Castilho, Cinqüentenário, Belo Horizonte",3,300,0.26,0.05,0.02,7,Cinqüentenário
-43.9504486,-19.9428801,95,"Rua Tavares Bastos, Coração de Jesus, Belo Horizonte",3,340,0.05,0.06,0.08,2,Coração de Jesus
-43.9653881,-19.9623529,85,"Rua Paulo Piedade Campos, Estoril, Belo Horizonte",1,340,0.05,0.1,0.12,7,Estoril
-43.9637725,-19.9351164,70,"Rua CanaÃ£, Barroca, Belo Horizonte",3,275,0.11,0.15,0.13,7,Barroca
-43.9499625,-19.9517183,75,"Rua Padre Francisco Arantes, Vila Paris, Belo Horizonte",1,259,0.26,0.1,0.16,2,Vila Paris
-43.957445,-19.9673736,70,"Rua Cristiano Moreira Sales, Estoril, Belo Horizonte",3,285,0.27,0.2,0.03,7,Estoril
-43.9785331,-19.9114626,75,"Rua Ramos de Azevedo, Monsenhor Messias, Belo Horizonte",3,299,0.12,0.1,0.03,5,Monsenhor Messias
-43.8922578,-19.8424144,65,"Rua JoÃ£o Lemos, Acaiaca, Belo Horizonte",3,195,0.15,0.12,0.2,4,Acaiaca
-43.9827254,-19.9463649,110,"Rua Nova Ponte, Salgado Filho, Belo Horizonte",3,300,0.18,0.15,0.08,7,Salgado Filho
-44.0195832,-19.9768558,100,"Avenida SinfrÃ´nio Brochado, Barreiro, Belo Horizonte",1,350,0.07,0.05,0.05,1,Barreiro
-43.9653881,-19.9623529,80,"Rua Paulo Piedade Campos, Estoril, Belo Horizonte",1,290,0.05,0.1,0.12,7,Estoril
-43.9264536,-19.8920659,100,"Rua Doutor Jarbas Vidal Gomes, Cidade Nova, Belo Horizonte",1,330,0.13,0.09,0.02,4,Cidade Nova
-43.9394538,-19.8292586,70,"Rua Alga Vermelha, Jardim Guanabara, Belo Horizonte",1,290,0.22,0.17,0.09,6,Jardim Guanabara
-43.8974925,-19.8885035,86,"Rua SÃ£o FidÃ©lis, Nova Vista, Belo Horizonte",3,320,0.05,0.09,0.01,3,Nova Vista
-43.9679917,-19.9162382,68,"Rua Frederico Bracher Jr, Carlos Prates, Belo Horizonte",3,240,0.07,0.04,0.03,5,Carlos Prates
-43.9975568,-19.8888464,95,"Rua Doutor Rubens GuimarÃ£es, Castelo, Belo Horizonte",3,340,0.1,0.09,0.07,8,Castelo
-43.9729392,-19.9794951,70,"Rua Pedro NatalÃ­cio de Morais, Buritis, Belo Horizonte",3,250,0.06,0.31,0.14,7,Buritis
-43.916895,-19.9306294,90,"Rua Paulino Marques Gontijo, Novo São Lucas, Belo Horizonte",3,315,0.28,0.03,0.07,2,Novo São Lucas
-43.9599147,-19.9657965,95,"Rua Pintor Vicente Abreu, Estoril, Belo Horizonte",3,315,0.09,0.13,0.05,7,Estoril
-43.9281394,-19.8906627,83,"Rua Jorn Tulio Berti, Cidade Nova, Belo Horizonte",3,315,0.04,0.04,0.04,4,Cidade Nova
-43.9998929,-19.882178,75,"Avenida Altamiro Avelino Soares, Castelo, Belo Horizonte",3,340,0.02,0.05,0.05,8,Castelo
-43.9776933,-19.9388027,80,"Rua Santos, Nova Suissa, Belo Horizonte",1,340,0.07,0.02,0.07,7,Nova Suissa
