coord_x,coord_y,size,address,price,type,farmac_dist,mercado_dist,restaurante_dist,regiao_id,bairro
-43.96405015,-19.9027163,0,"RUA UM,N. 173 TÉRREO, CIDADE JARDIM, GOVERNADOR VALADARES",58,3,0.09,0.09,0.11,5,Caiçaras
-49.4778702,-18.9859672,130,"RUA UBERLANDIA,N. 353, PIRAPITINGA, ITUIUTABA",64,3,578.95,578.92,578.94,6,
-44.7120717,-17.6295317,0,"RUA DEZENOVE,N. 30 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",77,3,250.53,250.5,250.5,6,
-44.1213636,-19.9413874,43.63,"AVENIDA INDEPENDENCIA,N. 400, SAO CRISTOVAO, BETIM",64,1,7.27,7.14,7.16,6,
-43.96405015,-19.9027163,0,"RUA MARIA ABADIA ARAUJO BRASILEIRO, SIBIPIRUNA, ARAGUARI",36,4,0.09,0.09,0.11,5,Caiçaras
-43.9928879,-19.826182,96.68,"RUA MARROCOS,N. 811 CASA 02, JARDIM LEBLON, BELO HORIZONTE",114,3,0.11,0.09,0.09,9,Jardim Leblon
-43.96405015,-19.9027163,48,"RUA CANDIDO BACELAR,N. 167, CENTRO, ITABIRINHA",198,3,0.09,0.09,0.11,5,Caiçaras
-46.9944759,-18.9652606,0,"AVENIDA DOS BALSAMOS,N. 906, MORADA NOVA, PATROCINIO",184,3,327.52,327.45,327.48,6,
-43.96405015,-19.9027163,0,"RUA QUATRO,N. 91, BAIRRO JARDIM MONTE VERDE II, TRÊS CORAÇÕES, TRES CORACOES",73,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"AVENIDA ANA MARIA DE JESUS,N. 1517 BAIRRO ANTONIO DUARTE, PERDIGÃO, PERDIGAO",65,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA JOSE ANTONIO DE SOUZA,N. 111 BAIRRO SITIO TAPERA, TRES CORACOES, TRES CORACOES",36,3,0.09,0.09,0.11,5,Caiçaras
-46.9370546,-19.5691835,0,"RUA ANÉSIA MONTOVANI,N. 405 BAIRRO URCIANO LEMOS II, ARAXÁ, ARAXA",69,3,304.57,304.55,304.56,6,
-43.96405015,-19.9027163,0,"RUA TRÊS,N. (237) BAIRRO PLANALTO CENTRAL, MALACACHETA, MALACACHETA",87,3,0.09,0.09,0.11,5,Caiçaras
-54.6521919,-20.5309292,56.61,"Casa Rua Cajazeira Casa 02,N. 2318, JARDIM AERO RANCHO, CAMPO GRANDE",81,3,1107.87,1107.87,1107.89,6,
-43.96405015,-19.9027163,0,"RUA ASSYNCRITO NATAL,N. 1099 BAIRRO JOÃO XXIII, SACRAMENTO, SACRAMENTO",76,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,70,"RUA MONTE HERMON,N. 25 (25) BOA ESPERANÇA II, SOBRÁLIA, SOBRALIA",29,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,180,"CASA Rua Geronimo dos Santos U 2,N. 1693 R Geronimo dos Santos, 1693, CENTRO, RIBAS DO RIO PARDO",63,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,144.94,"RUA JULIANO MARQUES DUARTE,N. 194-A BAIRRO ILHA GAMA CERQUEIRA, ALÉM PARAÍBA, ALEM PARAIBA",91,1,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA ANTONIO SOUZA FREITAS,N. 3 BAIRRO ESPERANÇA, MENDES PIMENTEL, MENDES PIMENTEL",346,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA MARIO CHAVES,N. 230 SUBLOTE 10A BAIRRO ALTO PARAISO, ARAÇUAÍ, ARACUAI",17,4,0.09,0.09,0.11,5,Caiçaras
-44.0666967,-19.9233379,0,"RUA CAMBUQUIRA,N. 55, SANTA EDWIGES, CONTAGEM",210,1,4.4,4.3,4.25,6,
-42.2584282,-19.4187646,73.65,"RUA CHICO CHUMBO,N. 26, CENTRO, BUGRE",111,1,174.98,174.87,174.78,6,
-43.997685,-19.7969237,0,"RUA DO ROSARIO,N. 201, TONY (JUSTINOPOLIS), RIBEIRAO DAS NEVES",113,1,0.3,0.2,0.3,6,
-44.0996444,-19.9327809,0,"RUA TAYLANDIA,N. 195, IMBIRUCU, BETIM",58,1,6.2,6.01,6,6,
-43.96405015,-19.9027163,0,"RUA LOURENÇO RIBEIRO ALVES,N. 70, FRUTAL, FRUTAL",119,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,69.47,"RUA OVÍDIO MARIANO DA COSTA,N. 50 BAIRRO NOSSA SENHORA DO CARMO, FRUTAL, FRUTAL",120,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,90,"ALAGOINHAS CASA 04,N. 285 COND RES GRUTA DE MAQUINE, JARDIM AERO RANCHO, CAMPO GRANDE",58,3,0.09,0.09,0.11,5,Caiçaras
-48.3003174,-18.9398481,87.14,"RUA SAO JANUARIO,N. 400, TUBALINA, UBERLANDIA",133,1,459.49,459.44,459.47,6,
-42.6427938,-19.5792561,0,"AVENIDA ACESITA,N. 3516, SAO JOSE, TIMOTEO",133,1,131.5,131.42,131.34,6,
-43.96405015,-19.9027163,315,"RUA JOAQUIM LUCIO,N. 224 BAIRRO SÃO JOSE MUNICÍPIO DE BRUGRE, BUGRE, BUGRE",43,4,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,337.06,"RUA NAIR RAMBALDI DE SOUZA,N. 161 BAIRRO JOAO BATISTA DE SOUZA, CENTRO, PIRAPETINGA",84,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,95,"RUA DONA MARIA UBALDINA,N. 30, CENTRO, CAPETINGA",34,3,0.09,0.09,0.11,5,Caiçaras
-43.9440604,-19.8279286,0,"RUA OSORIO DUQUE ESTRADA,N. 454, (Nº 560), PLANALTO, BELO HORIZONTE",176,1,0.28,0.19,0.11,6,Planalto
-43.96405015,-19.9027163,0,"RUA CARMO MARTINS PRUDENTE,N. 122 BAIRRO JARDIM ESPLANADA, TUPACIGUARA, TUPACIGUARA",69,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA MONTE MORIÁ,N. 76 BAIRRO BOA ESPERANÇA, SOBRÁLIA, SOBRALIA",74,3,0.09,0.09,0.11,5,Caiçaras
-44.2772206,-20.075485,0,"RUA D (RUA NOSSA SENHORA DE FÁTIMA),N. 225 CASA 02 BAIRRO TIRADENTES, SÃO JOAQUIM DE BICAS, SAO JOAQUIM DE BICAS",149,3,24.96,24.98,25,6,
-43.96405015,-19.9027163,71.1,"RUA CAVALHIER,N. 381 VILA CAVALHIER (B. DA BARRA/AEROPORTO), BARRA, MURIAE",36,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA GOIANIA,N. 293 BAIRRO DONA ANA, CAMPINA VERDE, CAMPINA VERDE",19,3,0.09,0.09,0.11,5,Caiçaras
-54.1849058,-23.0721555,0,"RUA ANTARES 668,N. 20, CENTRO, NAVIRAI",37,3,1102.92,1102.93,1102.95,6,
-44.5816494,-20.0897008,160.33,"RUA JOAQUIM MENDES,N. 143, RESIDENCIAL MORRO DO SOL, ITAUNA",110,3,55.71,55.72,55.74,6,
-44.0313716,-19.823021,0,"RUA PAQUETA,N. 110, GRANJAS PRIMAVERA (JUSTINOPOLIS), RIBEIRAO DAS NEVES",34,4,1.84,1.85,1.85,6,
-44.579105,-20.0885776,190.29,"RUA POÇOS DE CALDAS,N. 50, MORRO DO SOL, ITAUNA",207,3,55.42,55.43,55.45,6,
-43.96405015,-19.9027163,130.64,"RUA INDEPENDENCIA,N. 38 BAIRRO TREVO, POMPEU, POMPEU",134,3,0.09,0.09,0.11,5,Caiçaras
-44.0498259,-19.9712168,64.23,"RUA SETE,N. 201, SANTA MARIA, CONTAGEM",131,1,0.36,0.34,0.27,6,
-43.96405015,-19.9027163,0,"AVENIDA JOAO NUNES,N. 1405 BAIRRO ANTONIO DUARTE, PERDIGÃO, PERDIGAO",78,3,0.09,0.09,0.11,5,Caiçaras
-43.9399181,-19.8444759,0,"RUA NAIR PENTAGNA GUIMARAES,N. 185, HELIOPOLIS, BELO HORIZONTE",132,1,0.04,0.06,0.04,6,Heliópolis
-46.9808172,-20.9049236,0,"RUA ANTÔNIO ARANTES,N. 04 BAIRRO JARDIM DONA AUGUSTA, S SEBASTIÃO PARAISO, SAO SEBASTIAO DO PARAISO",284,3,321.37,321.38,321.4,6,
-44.0162931,-19.9404607,0,"RUA BLENDA,N. 251, CAMARGOS, BELO HORIZONTE",220,1,0.11,0.05,0.03,7,Camargos
-43.96405015,-19.9027163,170.05,"RUA PADRE VICENTE PLÁCIDO BORGES,N. 1125, CENTRO, CONCEICAO DAS ALAGOAS",265,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,164.7,"RUA TEREZINHA MEIRELES,N. 253 BAIRRO NOVA BARROSO, BARROSO, BARROSO",260,1,0.09,0.09,0.11,5,Caiçaras
-45.9754676,-21.4214165,0,"RUA BARROSO,N. 121 BAIRRO RECREIO VALE DO SOL, ALFENAS, ALFENAS",30,3,255,254.83,254.91,6,
-43.96405015,-19.9027163,0,"RUA SANTA MAGDA,N. 16 BAIRRO ELDORADO, UBÁ, UBA",123,4,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,107.58,"RUA ROLDÃO ALVES TEODORO,N. 101 BAIRRO RESIDENCIAL RECANTO DAS ACÁCIAS, CAPINOPOLIS, CAPINOPOLIS",210,3,0.09,0.09,0.11,5,Caiçaras
-45.9428816,-21.4053352,0,"RUA CANAVIEIRAS,N. 485, RESIDENCIAL ITAPARICA, ALFENAS",117,3,251,251.08,251.15,6,
-44.0666967,-19.9233379,0,"RUA CAMBUQUIRA,N. 55, SANTA EDWIGES, CONTAGEM",265,1,4.4,4.3,4.25,6,
-44.0435441,-19.878727,0,"ALAMEDA DOS SABIÁS,N. 680, CABRAL, CONTAGEM",233,1,2.62,2.62,2.69,6,
-43.96405015,-19.9027163,59.85,"RUA ALICE ALVES VILELA,N. 285 BAIRRO SÍTIO TAPERA, TRES CORACOES, TRES CORACOES",35,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,51.7,"RUA SANTA INÊS,N. 23 CASA 01 BAIRRO SANTA CECÍLIA, ESMERALDAS, ESMERALDAS",56,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,56.2,"RUA PERNAMBUCO B. RES JOÃO TEODORO BORGES, MONTE CARMELO, MONTE CARMELO",32,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,104,"RUA UM,N. 272 BAIRRO RESIDENCIAL BOUGANVILLE, CAPELINHA, CAPELINHA",172,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA SACRAMENTO,N. 447 BAIRRO CRUZEIRO DO SUL, PRATA, PRATA",89,3,0.09,0.09,0.11,5,Caiçaras
-44.1010034,-19.9506796,76.3,",N. 105 (R.JOSÉ GOMES FERREIRA), IMBIRUCU, BETIM",78,1,4.92,4.79,4.8,6,
-44.0457851,-19.9689409,0,"VIA ARTERIAL,N. 615, PARQUE DAS MANGUEIRAS, CONTAGEM",119,1,0.56,0.56,0.59,6,
-43.96405015,-19.9027163,0,"RUA CASAL DA VINHA BAIRRO QUINTA DE CALDAS, CALDAS, CALDAS",37,4,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA DEZ,N. 401, PARQUE DAS MANGUEIRAS, CONTAGEM",121,1,0.09,0.09,0.11,5,Caiçaras
-45.9451255,-22.2721689,0,"RUA BENEDITO FERREIRA DE FREITAS,N. 249 BAIRRO CIDADE VERGANI, CENTRO, POUSO ALEGRE",58,3,318.42,318.48,318.44,6,
-43.9690225,-19.8349794,0,"RUA GRACA ARANHA,N. 150, SANTA BRANCA, BELO HORIZONTE",269,1,0.02,0.02,0.05,8,Santa Branca
-46.8012488,-21.297941,0,"RUA SETE DE SETEMBRO,N. 159, CENTRO, GUARANESIA",257,2,320.56,320.47,320.53,6,
-43.9827728,-19.8265036,0,"RUA DOS BORORÓS,N. 587 BL. 01, SANTA MONICA, BELO HORIZONTE",165,1,0.03,0.07,0.03,9,Santa Mônica
-44.1540829,-19.8211921,0,"RUA AC,N. 303 CASA 02, ESMERALDAS, ESMERALDAS",58,3,14.51,14.46,14.44,6,
-44.7195785,-17.6209268,0,"RUA TRINTA E SEIS,N. 74 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",59,3,251.68,251.65,251.65,6,
-43.9362696,-19.8079248,68.91,"RUA JOSE LUIZ AZEVEDO,N. 186, JULIANA, BELO HORIZONTE",88,1,0.11,0.26,0.11,6,Frei Leopoldo
-43.96405015,-19.9027163,0,"RUA JOÃO MARTINS,N. 77 (279) (BAIRRO BELA VISTA), CENTRO, BUGRE",32,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA VALDIR CASTANHEIRA,N. 149, RESIDENCIAL JARDIM COPACABANA, ITUIUTABA",66,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA JOAQUIM AZEVEDO COSTA,N. 78, CENTRO, FRUTAL",218,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA AMANCIO PEREIRA CAIXETA,N. 186 BAIRRO JARDIM NOVA MACHADO, MACHADO, MACHADO",74,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"PRAÇA SANTA RITA (LT 14),N. (111) FUNDOS DO PREDIO DE NÚMERO 99, CENTRO, SANTA RITA DO SAPUCAI",688,4,0.09,0.09,0.11,5,Caiçaras
-48.2608367,-18.9500487,329.36,"RUA ARACATY,N. 300, ITAPEMA SUL, UBERLANDIA",641,3,455.18,455.13,455.16,6,
-43.96405015,-19.9027163,82.93,"RUA RAIMUNDO RODRIGUES DE PAULA,N. 99, RESIDENCIAL POR DO SOL, SETE LAGOAS",229,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA SUCUPIRA,N. 84 BAIRRO MONTE VERDE, ITABIRITO, ITABIRITO",124,1,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"TRAVESSA A (RUA TUPINAMBAS), BAIRRO ALVORADA INDUSTRIAL, SÃO JOAQUIM DE BICAS, SAO JOAQUIM DE BICAS",15,4,0.09,0.09,0.11,5,Caiçaras
-44.0594821,-19.9719165,0,"RUA ALFA,N. 280, JARDIM RIACHO DAS PEDRAS, CONTAGEM",139,1,0.33,0.29,0.36,6,
-43.96405015,-19.9027163,98.18,"PRAÇA VALE VERDE VILLE,N. 122 BAIRRO JARDIM IMPERIAL, LAGOA SANTA, LAGOA SANTA",120,3,0.09,0.09,0.11,5,Caiçaras
-44.7108597,-17.6319495,0,"RUA VINTE E SEIS,N. 187 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",52,3,250.24,250.2,250.2,6,
-43.96405015,-19.9027163,0,"RUA TARGINO CANDIDO DE OLIVEIRA,N. 98 BAIRRO CERVO, BORDA DA MATA, BORDA DA MATA",262,3,0.09,0.09,0.11,5,Caiçaras
-41.8994485,-18.8362747,54.33,"AVENIDA ALTAMIRO COLOMBO RIBEIRO,N. 517, FLORESTA, GOVERNADOR VALADARES",36,1,234.45,234.31,234.18,6,
-44.1263029,-19.9186966,60.68,"RUA DAS SEMPRE VIVAS,N. 180, SAPUCAIA, CONTAGEM",84,1,9.24,9.07,9.07,6,
-43.96405015,-19.9027163,0,"RUA IZABEL LUCAS JORGE,N. 125 CASA 101, CIDADE NOVA, JUIZ DE FORA",71,3,0.09,0.09,0.11,5,Caiçaras
-43.9325939,-19.7957757,167.83,"RUA RIO VERDE,N. 962, SAO BENEDITO, SANTA LUZIA",125,3,0.18,0.23,0.19,6,
-43.96405015,-19.9027163,0,"RUA MACHADO DE ASSIS,N. 180 BAIRRO SÃO PEDRO (ANTIGA RUA DEZ), ESMERALDAS, ESMERALDAS",160,3,0.09,0.09,0.11,5,Caiçaras
-44.0412446,-19.8716483,0,"ALAMEDA DAS COTOVIAS,N. 520, CABRAL, CONTAGEM",148,1,2.11,2.11,2.21,6,
-43.96405015,-19.9027163,62,"RUA N,N. 180 BAIRRO BETEL (RUA CANAÃ), AIMORES, AIMORES",20,3,0.09,0.09,0.11,5,Caiçaras
-41.9496284,-18.9077622,0,"RUA DOIS,N. 155 BAIRRO VALE DO SOL, GOVERNADOR VALADARES, GOVERNADOR VALADARES",104,1,226.08,225.94,225.81,6,
-43.96405015,-19.9027163,0,"RUA UM,N. 56 BAIRRO JARDINS, JAÍBA, JAIBA",78,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,99.82,"RUA ADAO ROQUE,N. 75, PAULO CAMILO, BETIM",70,1,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"AVENIDA CASTELO BRANCO,N. 111 CS 02, BAIRRO RESPLENDOR, IGARAPÉ, IGARAPE",107,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,71.62,"RUA EDUARDO MAGALHAES VALADARES,N. 300 BAIRRO CIDADE NOVA, CAPIM BRANCO, CAPIM BRANCO",67,1,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA 208,N. 508 BAIRRO DONA MAROCA, IBIÁ, IBIA",38,3,0.09,0.09,0.11,5,Caiçaras
-43.9567836,-19.8838042,74.82,"RUA FREI CIPRIANO,N. 180, NOVA CACHOEIRINHA, BELO HORIZONTE",110,1,0.08,0.04,0.02,5,Nova Cachoeirinha
-41.0691027,-19.4948992,0,"AVENIDA RAUL SOARES,N. 1369, CENTRO, AIMORES",185,3,295.88,295.85,295.74,6,
-43.9496708,-19.8343039,60.98,"OSORIO DUQUE ESTRADA,N. 454, PLANALTO, BELO HORIZONTE",164,1,0.2,0.14,0.06,6,Planalto
-44.6068779,-19.8347077,47.08,"RUA MARIA MACIEL RAMOS,N. 285, SANTOS DUMONT, PARA DE MINAS",82,1,59.1,59.04,59.07,6,
-43.96405015,-19.9027163,0,"LOTE 16 BAIRRO NOVA SERRANA (RUA ACRE,71), OURO BRANCO, OURO BRANCO",96,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA ANA PIRES DE MORAIS,N. 665 BAIRRO ELDORADO, CAMPO BELO, CAMPO BELO",89,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA DOIS,N. LOTEAMENTO RESIDENCIAL MONTE ALTO II, DIVINO, DIVINO",73,4,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,267.36,"RUA UM, BUGRE, BUGRE",66,4,0.09,0.09,0.11,5,Caiçaras
-45.000472,-19.2200358,0,"RUA JOSE CIPRIANO DE CAMPOS,N. 125, CENTRO, POMPEU",263,3,123.11,123.18,123.1,6,
-43.8940304,-19.7858752,0,"RUA C (R. DENILSON DE OLIVIERA PINTO),N. 50, LIBERDADE, SANTA LUZIA",96,1,3.15,3.07,3.15,6,
-44.0853468,-19.89324,62.71,"AVENIDA PADRE JOAQUIM MARTINS,N. 1320, EUROPA, CONTAGEM",197,1,6.34,6.42,6.34,6,
-44.0457851,-19.9689409,0,"VIA ARTERIAL,N. 615, PARQUE DAS MANGUEIRAS, CONTAGEM",120,1,0.56,0.56,0.59,6,
-43.96405015,-19.9027163,0,"AVENIDA PEDRO MORAIS DE BARROS,N. 240, CENTRO, COMENDADOR GOMES",34,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA ARINO PATRÍCIO DA SILVA,N. 1005, SANTOS DUMONT, SANTOS DUMONT",27,3,0.09,0.09,0.11,5,Caiçaras
-44.60809,-19.8395415,0,"RUA ALFREDO LEITE,N. 425, SAO CRISTOVAO, PARA DE MINAS",69,1,59.08,59.03,59.06,6,
-43.3894699,-21.7774107,88.92,"RUA ALVARO JOSE RODRIGUES,N. 900, SANTOS DUMONT, JUIZ DE FORA",63,1,204.73,204.72,204.77,6,
-43.96405015,-19.9027163,111.59,"RUA EVARISTO PEREIRA CASTRO,N. 277 BAIRRO SANTANA, STA RITA DO SAPUCAÍ, SANTA RITA DO SAPUCAI",339,3,0.09,0.09,0.11,5,Caiçaras
-49.3113092,-16.6000527,76,"Av. Dona Melinha, RESIDENCIAL BRISAS DA MATA, GOIANIA",127,3,664.1,664.17,664.09,6,
-43.96405015,-19.9027163,0,"RUA CINCO,N. 510 BAIRRO RESIDENCIAL VITÓRIA, CARMO DO PARANAIBA, CARMO DO PARANAIBA",59,3,0.09,0.09,0.11,5,Caiçaras
-44.0339796,-20.0129717,82.86,"RUA VICENTE SURETTE,N. 630, MANGUEIRAS (BARREIRO), BELO HORIZONTE",90,1,0.1,0.1,0.13,1,Mangueiras
-43.96405015,-19.9027163,0,"RUA JOÃO PINHEIRO,N. 333, CENTRO, AREADO",419,1,0.09,0.09,0.11,5,Caiçaras
-44.0016274,-19.9312454,100.1,"RUA CRUZ ALTA,N. 750, JOAO PINHEIRO, BELO HORIZONTE",265,1,0.07,0.07,0.08,5,Alto dos Pinheiros
-40.3553692,-17.8473623,64.17,"RUA ALMIRANTE BARROSO,N. 396 BAIRRO VILA ESPERANÇA, NANUQUE, NANUQUE",59,3,430.5,430.37,430.23,6,
-43.96405015,-19.9027163,0,"RUA DOUTOR AIRTON CARVALHO VILELA,N. 80, RESIDENCIAL JARDIM COPACABANA, ITUIUTABA",84,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA ITAMEMBE,N. 80 CASA 01 BAIRRO CACHOEIRINHA, CLÁUDIO, CLAUDIO",88,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,175.58,"Rua 29, SH. IRMÃ CRISTINA II, PARANAIGUARA",142,3,0.09,0.09,0.11,5,Caiçaras
-43.9474984,-19.83275555,0,"RUA OSÓRIO DUQUE ESTRADA,N. 454, PLANALTO, BELO HORIZONTE",175,1,0.07,0.14,0.07,6,Campo Alegre
-47.9198528,-19.7786004,66.46,"BANDEIRANTES,N. 865, ABADIA, UBERABA",63,1,404.53,404.53,404.53,6,
-43.96405015,-19.9027163,0,"AVENIDA BELGICA,N. 120 BAIRRO JARDIM AEROPORTO, CAPELINHA, CAPELINHA",83,3,0.09,0.09,0.11,5,Caiçaras
-44.8382062,-20.689505,120.85,"RUA MAGNO RIBEIRO DA SILVA,N. 251, OLIVEIRA, OLIVEIRA",136,3,111.87,111.85,111.89,6,
-43.96405015,-19.9027163,0,"RUA DOS GERANIOS,N. 512 BAIRRO BELA VISTA, ITAU DE MINAS, ITAU DE MINAS",36,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,795,"RUA GLAUDINA MARIA DE JESUS,N. 20 BAIRRO PIRAUBINHA, PIRAUBA, PIRAUBA",48,4,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA SANTA BARBARA,N. 283 CS 02, BAIRRO SANTA CECILIA, ESMERALDAS, ESMERALDAS",141,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA WALTER PRUDENTE,N. 48 BAIRRO JARDIM ESPLANADA, TUPACIGUARA, TUPACIGUARA",57,3,0.09,0.09,0.11,5,Caiçaras
-44.1605722,-19.9525115,0,"RUA SPORTING,N. 139, JARDIM DAS ALTEROSAS 1A SECAO, BETIM",134,3,10.58,10.53,10.55,6,
-43.3639498,-21.784376,119,"RUA TOM FAGUNDES,N. 51, CASCATINHA, JUIZ DE FORA",231,1,206.33,206.32,206.38,6,
-43.96405015,-19.9027163,88.27,"CASA Rua DOUTOR FAUZE SAUEIA U 5,N. 38 Rua DR. Fauze Saueia, Un 5, JARDIM LOS ANGELES, CAMPO GRANDE",81,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"AVENIDA NHA CHICA,N. 747 BAIRRO JARDIM ALVORADA, TRES CORACOES, TRES CORACOES",118,3,0.09,0.09,0.11,5,Caiçaras
-41.9944184,-18.8886729,79.61,"RUA NORBERTO LUIZ DE ALMEIDA,N. 234, TIRADENTES, GOVERNADOR VALADARES",82,1,222.89,222.75,222.62,6,
-43.96405015,-19.9027163,38.44,"RUA JUDITH TEREZINHA SILVA BRAZ,N. 51, VISCONDE RIO BRANCO, VISCONDE DO RIO BRANCO",32,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA BELIZARIO SILVEIRA,N. 509.10.01 B.DENTE GRANDE, JANAÚBA, JANAUBA",49,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA GORASIL DE CASTRO BRANDÃO (710), BAIRRO ANTÔNIO MARANHÃO, UBÁ, UBA",85,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,280,"RUA SANTA CRUZ,N. 750 BAIRRO SANTA TEREZINHA DE MINAS, STA TEREZINHA MINAS, ITATIAIUCU",357,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA K,N. 38 BAIRRO CRUZEIRO, LASSANCE, LASSANCE",70,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,69.57,"AVENIDA PARAGUAI,N. 515 TORRE 02, PRESIDENTE ROOSEVELT, UBERLANDIA",69,1,0.09,0.09,0.11,5,Caiçaras
-44.0092629,-19.9069575,0,"RUA PORTO VELHO,N. S/N ZONA 29, VILA RICA, DIVINOPOLIS",53,4,0.13,0.08,0.07,5,Novo Glória
-43.96405015,-19.9027163,0,"RUA ESTRADA DA BARRAGEM,N. 117 CS H, BAIRRO MEU SÍTIO, ITABIRITO, ITABIRITO",110,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA MONTE MORIÁ,N. 76 BAIRRO BOA ESPERANÇA, SOBRÁLIA, SOBRALIA",71,3,0.09,0.09,0.11,5,Caiçaras
-44.0882581,-19.9075275,0,"RUA 5 CONDOMINIO ESTANCIA DOS LAGOS, SANTA LUZIA",136,4,6.49,6.58,6.43,6,
-43.2066372,-19.6706093,0,"AVENIDA JOÃO LAGE,N. 1900, GABIROBA, ITABIRA",78,1,71.64,71.54,71.44,6,
-43.96405015,-19.9027163,64.15,"RUA ANA FERREIRA DOS SANTOS,N. 195 BAIRRO BOA VISTA, CENTRO, POMPEU",82,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,57.5,"RUA G,N. 599 BAIRRO BARRA DO MANHUAÇU, AIMORES, AIMORES",29,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA IRACEMA SOUZA FERREIRA (RUA H),N. 02, ROSEIRAL, MUTUM",16,3,0.09,0.09,0.11,5,Caiçaras
-43.8940304,-19.7858752,0,"RUA C (R. DENILSON DE OLIVIERA PINTO),N. 50, LIBERDADE, SANTA LUZIA",106,1,3.15,3.07,3.15,6,
-43.96405015,-19.9027163,0,"RUA TRAZIBULO JASON,N. 784 UNIDADE 5 2° PAVIMENTO B. SÃO PEDRO, ALMENARA, ALMENARA",76,1,0.09,0.09,0.11,5,Caiçaras
-45.9538925,-21.410654,0,"RUA JOÃO CESÁRIO,N. 25, JARDIM AMERICA, ALFENAS",26,3,252.26,252.34,252.41,6,
-42.6951033,-21.400128,0,"RUA ASSIS VICENTINI,N. 358, BOM PASTOR, CATAGUASES",84,3,204.37,204.3,203.85,6,
